freq_hz,mag_db
12702.941895,11.28
12703.125000,11.48
12703.308105,0.13
12703.491211,-1.04
12703.674316,1.65
12703.857422,9.21
12704.040527,10.85
12704.223633,9.40
12704.406738,7.08
12704.589844,-1.35
12704.772949,9.92
12704.956055,7.96
12705.139160,2.74
12705.322266,4.00
12705.505371,5.28
12705.688477,3.63
12705.871582,15.52
12706.054688,16.94
12706.237793,11.93
12706.420898,6.65
12706.604004,15.46
12706.787109,17.94
12706.970215,15.70
12707.153320,8.46
12707.336426,6.19
12707.519531,8.96
12707.702637,6.75
12707.885742,6.06
12708.068848,1.41
12708.251953,7.35
12708.435059,11.02
12708.618164,11.43
12708.801270,10.08
12708.984375,3.90
12709.167480,-0.99
12709.350586,10.17
12709.533691,12.32
12709.716797,12.79
12709.899902,14.92
12710.083008,11.80
12710.266113,4.64
12710.449219,5.47
12710.632324,3.53
12710.815430,3.30
12710.998535,12.12
12711.181641,13.14
12711.364746,10.35
12711.547852,7.48
12711.730957,9.76
12711.914062,9.75
12712.097168,10.68
12712.280273,8.76
12712.463379,5.06
12712.646484,12.28
12712.829590,7.02
12713.012695,-2.29
12713.195801,9.50
12713.378906,16.89
12713.562012,15.97
12713.745117,13.76
12713.928223,17.64
12714.111328,11.81
12714.294434,5.45
12714.477539,6.81
12714.660645,6.28
12714.843750,9.39
12715.026855,0.19
12715.209961,3.63
12715.393066,12.55
12715.576172,13.44
12715.759277,7.78
12715.942383,-7.44
12716.125488,-4.24
12716.308594,3.23
12716.491699,13.14
12716.674805,14.13
12716.857910,0.19
12717.041016,12.48
12717.224121,15.14
12717.407227,9.92
12717.590332,5.29
12717.773438,7.04
12717.956543,10.73
12718.139648,13.26
12718.322754,8.09
12718.505859,12.54
12718.688965,13.30
12718.872070,0.99
12719.055176,3.41
12719.238281,-2.09
12719.421387,-3.88
12719.604492,0.50
12719.787598,0.84
12719.970703,9.08
12720.153809,2.88
12720.336914,12.76
12720.520020,13.38
12720.703125,12.94
12720.886230,13.12
12721.069336,11.74
12721.252441,11.32
12721.435547,-1.27
12721.618652,13.03
12721.801758,12.11
12721.984863,3.01
12722.167969,16.50
12722.351074,16.40
12722.534180,15.86
12722.717285,15.96
12722.900391,4.09
12723.083496,2.78
12723.266602,7.02
12723.449707,8.39
12723.632812,13.29
12723.815918,12.41
12723.999023,8.48
12724.182129,10.59
12724.365234,11.98
12724.548340,16.09
12724.731445,-2.33
12724.914551,15.61
12725.097656,3.16
12725.280762,12.45
12725.463867,8.84
12725.646973,18.02
12725.830078,16.29
12726.013184,-7.93
12726.196289,-6.57
12726.379395,12.20
12726.562500,11.08
12726.745605,-7.15
12726.928711,9.26
12727.111816,12.31
12727.294922,12.69
12727.478027,11.93
12727.661133,5.60
12727.844238,14.05
12728.027344,15.11
12728.210449,12.07
12728.393555,3.06
12728.576660,1.60
12728.759766,4.92
12728.942871,9.51
12729.125977,10.91
12729.309082,5.69
12729.492188,-4.20
12729.675293,5.81
12729.858398,12.45
12730.041504,7.44
12730.224609,8.35
12730.407715,8.34
12730.590820,3.73
12730.773926,8.98
12730.957031,15.26
12731.140137,-1.85
12731.323242,17.32
12731.506348,12.11
12731.689453,16.03
12731.872559,14.49
12732.055664,6.28
12732.238770,7.38
12732.421875,13.94
12732.604980,12.48
12732.788086,16.78
12732.971191,7.45
12733.154297,17.82
12733.337402,19.22
12733.520508,12.13
12733.703613,10.19
12733.886719,10.78
12734.069824,1.63
12734.252930,1.02
12734.436035,12.47
12734.619141,15.52
12734.802246,10.47
12734.985352,11.13
12735.168457,11.47
12735.351562,3.78
12735.534668,7.11
12735.717773,5.07
12735.900879,1.93
12736.083984,8.43
12736.267090,10.66
12736.450195,-9.47
12736.633301,1.68
12736.816406,13.85
12736.999512,16.99
12737.182617,4.04
12737.365723,14.48
12737.548828,7.54
12737.731934,10.03
12737.915039,5.08
12738.098145,13.77
12738.281250,13.48
12738.464355,-4.27
12738.647461,14.20
12738.830566,12.00
12739.013672,3.80
12739.196777,8.72
12739.379883,4.15
12739.562988,7.49
12739.746094,6.06
12739.929199,14.75
12740.112305,13.88
12740.295410,7.96
12740.478516,4.14
12740.661621,5.62
12740.844727,15.46
12741.027832,12.04
12741.210938,9.69
12741.394043,15.44
12741.577148,8.50
12741.760254,8.08
12741.943359,-13.11
12742.126465,11.52
12742.309570,1.15
12742.492676,15.17
12742.675781,16.08
12742.858887,7.63
12743.041992,12.00
12743.225098,-1.19
12743.408203,6.64
12743.591309,4.52
12743.774414,5.76
12743.957520,8.98
12744.140625,6.31
12744.323730,1.86
12744.506836,7.96
12744.689941,12.24
12744.873047,11.12
12745.056152,11.73
12745.239258,9.42
12745.422363,4.99
12745.605469,10.32
12745.788574,2.11
12745.971680,12.15
12746.154785,9.21
12746.337891,9.46
12746.520996,11.40
12746.704102,11.34
12746.887207,14.90
12747.070312,13.44
12747.253418,7.46
12747.436523,4.29
12747.619629,16.74
12747.802734,17.04
12747.985840,5.70
12748.168945,14.96
12748.352051,3.84
12748.535156,10.53
12748.718262,9.11
12748.901367,7.22
12749.084473,7.48
12749.267578,10.78
12749.450684,10.08
12749.633789,-3.67
12749.816895,10.84
12750.000000,9.61
12750.183105,11.70
12750.366211,16.75
12750.549316,16.86
12750.732422,3.52
12750.915527,13.37
12751.098633,13.64
12751.281738,2.61
12751.464844,6.67
12751.647949,5.41
12751.831055,8.75
12752.014160,10.17
12752.197266,10.79
12752.380371,12.36
12752.563477,7.59
12752.746582,12.94
12752.929688,13.84
12753.112793,8.49
12753.295898,17.09
12753.479004,16.43
12753.662109,7.94
12753.845215,4.57
12754.028320,-13.87
12754.211426,10.46
12754.394531,11.91
12754.577637,8.36
12754.760742,14.64
12754.943848,11.15
12755.126953,9.35
12755.310059,11.15
12755.493164,2.99
12755.676270,14.91
12755.859375,13.04
12756.042480,8.80
12756.225586,1.21
12756.408691,14.17
12756.591797,14.14
12756.774902,14.04
12756.958008,16.90
12757.141113,-0.27
12757.324219,14.22
12757.507324,11.44
12757.690430,7.25
12757.873535,3.73
12758.056641,3.40
12758.239746,4.64
12758.422852,10.89
12758.605957,16.15
12758.789062,16.06
12758.972168,12.44
12759.155273,14.31
12759.338379,10.51
12759.521484,13.82
12759.704590,11.62
12759.887695,9.87
12760.070801,11.37
12760.253906,10.03
12760.437012,8.64
12760.620117,11.38
12760.803223,11.46
12760.986328,11.94
12761.169434,11.26
12761.352539,15.01
12761.535645,10.97
12761.718750,6.94
12761.901855,10.60
12762.084961,8.30
12762.268066,8.41
12762.451172,11.97
12762.634277,13.56
12762.817383,8.23
12763.000488,9.15
12763.183594,12.82
12763.366699,8.49
12763.549805,6.19
12763.732910,14.38
12763.916016,11.75
12764.099121,11.54
12764.282227,11.24
12764.465332,7.54
12764.648438,12.66
12764.831543,14.92
12765.014648,15.10
12765.197754,10.53
12765.380859,10.71
12765.563965,8.70
12765.747070,8.04
12765.930176,6.78
12766.113281,14.90
12766.296387,13.18
12766.479492,3.59
12766.662598,4.39
12766.845703,11.02
12767.028809,13.63
12767.211914,10.59
12767.395020,2.21
12767.578125,11.93
12767.761230,6.88
12767.944336,7.49
12768.127441,13.19
12768.310547,7.80
12768.493652,9.04
12768.676758,2.52
12768.859863,11.04
12769.042969,12.78
12769.226074,-1.02
12769.409180,13.87
12769.592285,6.14
12769.775391,12.53
12769.958496,14.48
12770.141602,-13.28
12770.324707,13.61
12770.507812,11.06
12770.690918,-7.35
12770.874023,9.23
12771.057129,9.65
12771.240234,-2.88
12771.423340,0.48
12771.606445,9.28
12771.789551,11.44
12771.972656,9.30
12772.155762,8.09
12772.338867,11.30
12772.521973,12.55
12772.705078,5.64
12772.888184,10.99
12773.071289,5.75
12773.254395,6.62
12773.437500,13.35
12773.620605,13.64
12773.803711,6.73
12773.986816,7.48
12774.169922,8.21
12774.353027,-3.54
12774.536133,5.21
12774.719238,8.49
12774.902344,9.40
12775.085449,13.00
12775.268555,10.17
12775.451660,3.69
12775.634766,7.41
12775.817871,7.34
12776.000977,6.97
12776.184082,6.58
12776.367188,-2.97
12776.550293,7.11
12776.733398,14.30
12776.916504,14.89
12777.099609,17.41
12777.282715,18.64
12777.465820,1.00
12777.648926,16.72
12777.832031,10.91
12778.015137,14.28
12778.198242,8.29
12778.381348,16.73
12778.564453,20.78
12778.747559,18.22
12778.930664,3.94
12779.113770,12.36
12779.296875,11.62
12779.479980,-0.46
12779.663086,6.91
12779.846191,-5.98
12780.029297,3.88
12780.212402,11.64
12780.395508,9.08
12780.578613,13.68
12780.761719,16.74
12780.944824,1.82
12781.127930,14.21
12781.311035,5.33
12781.494141,17.92
12781.677246,15.74
12781.860352,3.68
12782.043457,-0.84
12782.226562,11.17
12782.409668,10.07
12782.592773,13.45
12782.775879,11.57
12782.958984,16.22
12783.142090,11.18
12783.325195,10.92
12783.508301,0.09
12783.691406,10.80
12783.874512,5.42
12784.057617,12.32
12784.240723,17.15
12784.423828,13.55
12784.606934,0.10
12784.790039,13.20
12784.973145,11.91
12785.156250,11.51
12785.339355,4.83
12785.522461,9.55
12785.705566,6.55
12785.888672,10.66
12786.071777,12.65
12786.254883,7.97
12786.437988,11.99
12786.621094,-4.52
12786.804199,14.61
12786.987305,13.85
12787.170410,0.54
12787.353516,6.09
12787.536621,12.72
12787.719727,18.12
12787.902832,11.81
12788.085938,7.06
12788.269043,7.02
12788.452148,-0.15
12788.635254,5.68
12788.818359,6.87
12789.001465,14.42
12789.184570,13.56
12789.367676,6.55
12789.550781,17.00
12789.733887,11.84
12789.916992,14.06
12790.100098,15.76
12790.283203,-2.19
12790.466309,9.68
12790.649414,10.46
12790.832520,8.93
12791.015625,8.72
12791.198730,10.07
12791.381836,17.41
12791.564941,12.55
12791.748047,5.64
12791.931152,12.92
12792.114258,13.78
12792.297363,11.08
12792.480469,2.31
12792.663574,6.79
12792.846680,2.70
12793.029785,12.15
12793.212891,14.43
12793.395996,14.89
12793.579102,18.03
12793.762207,11.61
12793.945312,5.41
12794.128418,-8.76
12794.311523,13.04
12794.494629,11.64
12794.677734,12.87
12794.860840,-4.41
12795.043945,14.96
12795.227051,9.49
12795.410156,16.46
12795.593262,12.79
12795.776367,12.11
12795.959473,11.63
12796.142578,10.14
12796.325684,10.10
12796.508789,13.03
12796.691895,16.02
12796.875000,-0.18
12797.058105,11.04
12797.241211,10.71
12797.424316,8.34
12797.607422,15.03
12797.790527,16.87
12797.973633,8.02
12798.156738,-2.06
12798.339844,2.60
12798.522949,8.13
12798.706055,9.00
12798.889160,8.09
12799.072266,4.86
12799.255371,5.48
12799.438477,9.36
12799.621582,6.79
12799.804688,13.71
12799.987793,6.24
12800.170898,7.26
12800.354004,10.37
12800.537109,15.81
12800.720215,12.30
12800.903320,1.30
12801.086426,6.21
12801.269531,10.32
12801.452637,5.31
12801.635742,12.75
12801.818848,13.25
12802.001953,6.62
12802.185059,6.89
12802.368164,-0.77
12802.551270,11.33
12802.734375,11.26
12802.917480,5.86
12803.100586,11.06
12803.283691,8.78
12803.466797,15.00
12803.649902,4.62
12803.833008,9.14
12804.016113,10.27
12804.199219,11.43
12804.382324,12.65
12804.565430,8.23
12804.748535,1.11
12804.931641,11.82
12805.114746,12.73
12805.297852,10.84
12805.480957,9.27
12805.664062,2.08
12805.847168,-13.73
12806.030273,5.73
12806.213379,11.05
12806.396484,1.77
12806.579590,8.88
12806.762695,9.03
12806.945801,5.48
12807.128906,13.39
12807.312012,12.46
12807.495117,8.11
12807.678223,8.48
12807.861328,5.36
12808.044434,7.94
12808.227539,13.44
12808.410645,9.52
12808.593750,15.74
12808.776855,15.23
12808.959961,2.84
12809.143066,2.24
12809.326172,6.68
12809.509277,9.46
12809.692383,8.27
12809.875488,10.57
12810.058594,14.30
12810.241699,8.01
12810.424805,11.53
12810.607910,14.09
12810.791016,9.51
12810.974121,6.79
12811.157227,11.78
12811.340332,17.02
12811.523438,12.26
12811.706543,6.87
12811.889648,13.23
12812.072754,14.95
12812.255859,4.71
12812.438965,8.01
12812.622070,8.95
12812.805176,14.56
12812.988281,11.71
12813.171387,3.09
12813.354492,11.89
12813.537598,13.96
12813.720703,7.53
12813.903809,15.21
12814.086914,-6.47
12814.270020,17.30
12814.453125,13.36
12814.636230,1.44
12814.819336,6.36
12815.002441,16.49
12815.185547,17.72
12815.368652,12.84
12815.551758,7.03
12815.734863,7.79
12815.917969,11.21
12816.101074,13.51
12816.284180,9.13
12816.467285,12.93
12816.650391,13.68
12816.833496,8.41
12817.016602,13.59
12817.199707,5.33
12817.382812,15.16
12817.565918,18.40
12817.749023,13.51
12817.932129,8.65
12818.115234,5.36
12818.298340,13.96
12818.481445,7.90
12818.664551,13.79
12818.847656,15.11
12819.030762,4.04
12819.213867,5.28
12819.396973,10.39
12819.580078,15.35
12819.763184,6.50
12819.946289,3.73
12820.129395,1.45
12820.312500,14.19
12820.495605,14.79
12820.678711,4.56
12820.861816,9.30
12821.044922,11.21
12821.228027,6.12
12821.411133,-0.18
12821.594238,5.64
12821.777344,10.47
12821.960449,12.27
12822.143555,12.64
12822.326660,14.54
12822.509766,9.71
12822.692871,7.51
12822.875977,-14.74
12823.059082,7.04
12823.242188,-4.63
12823.425293,6.11
12823.608398,6.74
12823.791504,6.92
12823.974609,9.70
12824.157715,5.43
12824.340820,1.90
12824.523926,0.63
12824.707031,11.56
12824.890137,11.95
12825.073242,2.76
12825.256348,11.93
12825.439453,13.77
12825.622559,14.30
12825.805664,15.68
12825.988770,13.84
12826.171875,12.32
12826.354980,1.67
12826.538086,5.45
12826.721191,11.80
12826.904297,14.77
12827.087402,10.45
12827.270508,11.26
12827.453613,8.57
12827.636719,-2.85
12827.819824,12.96
12828.002930,17.13
12828.186035,15.09
12828.369141,11.98
12828.552246,4.79
12828.735352,7.55
12828.918457,11.84
12829.101562,9.17
12829.284668,13.86
12829.467773,11.24
12829.650879,5.41
12829.833984,14.20
12830.017090,13.04
12830.200195,8.22
12830.383301,4.74
12830.566406,10.29
12830.749512,5.18
12830.932617,7.10
12831.115723,4.04
12831.298828,4.73
12831.481934,9.86
12831.665039,8.61
12831.848145,10.43
12832.031250,3.14
12832.214355,9.64
12832.397461,13.48
12832.580566,13.93
12832.763672,8.34
12832.946777,9.14
12833.129883,11.45
12833.312988,-0.57
12833.496094,10.63
12833.679199,13.63
12833.862305,13.45
12834.045410,9.08
12834.228516,-6.64
12834.411621,4.14
12834.594727,-5.74
12834.777832,8.06
12834.960938,7.08
12835.144043,2.21
12835.327148,10.43
12835.510254,6.03
12835.693359,8.73
12835.876465,11.05
12836.059570,-2.19
12836.242676,6.76
12836.425781,5.50
12836.608887,4.13
12836.791992,9.24
12836.975098,11.69
12837.158203,-15.47
12837.341309,4.19
12837.524414,12.39
12837.707520,16.74
12837.890625,14.27
12838.073730,-5.81
12838.256836,13.85
12838.439941,12.82
12838.623047,4.22
12838.806152,14.31
12838.989258,12.95
12839.172363,10.08
12839.355469,8.24
12839.538574,7.43
12839.721680,7.93
12839.904785,-5.98
12840.087891,6.39
12840.270996,10.42
12840.454102,6.67
12840.637207,15.57
12840.820312,15.57
12841.003418,6.81
12841.186523,9.88
12841.369629,9.80
12841.552734,17.04
12841.735840,11.89
12841.918945,7.47
12842.102051,11.88
12842.285156,14.99
12842.468262,7.74
12842.651367,9.80
12842.834473,8.02
12843.017578,7.30
12843.200684,15.59
12843.383789,17.79
12843.566895,16.12
12843.750000,9.33
12843.933105,-0.58
12844.116211,9.37
12844.299316,7.17
12844.482422,4.92
12844.665527,7.54
12844.848633,6.12
12845.031738,12.71
12845.214844,7.21
12845.397949,2.92
12845.581055,10.35
12845.764160,8.81
12845.947266,12.18
12846.130371,10.36
12846.313477,-2.13
12846.496582,6.10
12846.679688,5.07
12846.862793,3.24
12847.045898,7.22
12847.229004,13.17
12847.412109,11.86
12847.595215,7.00
12847.778320,8.47
12847.961426,10.42
12848.144531,3.78
12848.327637,6.64
12848.510742,6.91
12848.693848,1.86
12848.876953,7.52
12849.060059,3.92
12849.243164,8.27
12849.426270,11.82
12849.609375,8.00
12849.792480,15.09
12849.975586,17.98
12850.158691,12.77
12850.341797,8.24
12850.524902,11.24
12850.708008,0.84
12850.891113,12.80
12851.074219,8.97
12851.257324,7.37
12851.440430,13.63
12851.623535,12.60
12851.806641,10.59
12851.989746,13.64
12852.172852,15.54
12852.355957,4.82
12852.539062,14.97
12852.722168,10.01
12852.905273,6.47
12853.088379,3.77
12853.271484,10.69
12853.454590,-4.28
12853.637695,0.31
12853.820801,6.75
12854.003906,7.41
12854.187012,15.25
12854.370117,14.39
12854.553223,-1.82
12854.736328,2.69
12854.919434,10.94
12855.102539,14.71
12855.285645,15.95
12855.468750,8.70
12855.651855,15.08
12855.834961,16.19
12856.018066,9.38
12856.201172,11.48
12856.384277,-2.99
12856.567383,16.44
12856.750488,15.56
12856.933594,8.09
12857.116699,5.12
12857.299805,10.73
12857.482910,6.05
12857.666016,15.01
12857.849121,5.87
12858.032227,4.04
12858.215332,12.02
12858.398438,14.05
12858.581543,2.66
12858.764648,1.43
12858.947754,7.74
12859.130859,1.83
12859.313965,8.96
12859.497070,11.45
12859.680176,5.50
12859.863281,10.44
12860.046387,16.31
12860.229492,16.15
12860.412598,12.51
12860.595703,15.69
12860.778809,14.39
12860.961914,6.95
12861.145020,7.69
12861.328125,14.83
12861.511230,14.95
12861.694336,13.13
12861.877441,11.57
12862.060547,10.83
12862.243652,14.90
12862.426758,14.56
12862.609863,15.18
12862.792969,11.72
12862.976074,10.21
12863.159180,15.07
12863.342285,12.75
12863.525391,-15.87
12863.708496,8.27
12863.891602,11.86
12864.074707,11.07
12864.257812,5.86
12864.440918,8.29
12864.624023,4.10
12864.807129,4.87
12864.990234,9.61
12865.173340,9.11
12865.356445,11.18
12865.539551,7.33
12865.722656,-7.00
12865.905762,4.97
12866.088867,8.03
12866.271973,2.87
12866.455078,-8.41
12866.638184,-12.53
12866.821289,-3.80
12867.004395,-1.14
12867.187500,4.65
12867.370605,13.56
12867.553711,13.70
12867.736816,8.96
12867.919922,5.43
12868.103027,-2.70
12868.286133,7.64
12868.469238,2.42
12868.652344,-4.20
12868.835449,5.23
12869.018555,11.84
12869.201660,8.16
12869.384766,8.97
12869.567871,2.82
12869.750977,4.97
12869.934082,9.43
12870.117188,8.38
12870.300293,9.58
12870.483398,14.51
12870.666504,7.09
12870.849609,9.11
12871.032715,14.76
12871.215820,13.70
12871.398926,13.26
12871.582031,11.11
12871.765137,7.67
12871.948242,-7.04
12872.131348,11.78
12872.314453,14.54
12872.497559,13.53
12872.680664,6.50
12872.863770,0.68
12873.046875,7.20
12873.229980,16.67
12873.413086,17.31
12873.596191,10.68
12873.779297,12.26
12873.962402,9.12
12874.145508,10.98
12874.328613,5.38
12874.511719,8.11
12874.694824,9.79
12874.877930,14.68
12875.061035,14.35
12875.244141,0.98
12875.427246,12.16
12875.610352,13.30
12875.793457,6.20
12875.976562,-1.48
12876.159668,8.46
12876.342773,3.45
12876.525879,-1.47
12876.708984,2.70
12876.892090,11.59
12877.075195,11.69
12877.258301,-1.52
12877.441406,11.87
12877.624512,9.50
12877.807617,12.53
12877.990723,14.45
12878.173828,12.62
12878.356934,6.22
12878.540039,8.88
12878.723145,1.84
12878.906250,15.40
12879.089355,21.40
12879.272461,20.53
12879.455566,13.14
12879.638672,11.67
12879.821777,5.50
12880.004883,7.47
12880.187988,5.75
12880.371094,7.58
12880.554199,10.75
12880.737305,8.82
12880.920410,0.75
12881.103516,12.09
12881.286621,10.52
12881.469727,7.01
12881.652832,7.80
12881.835938,8.15
12882.019043,9.44
12882.202148,13.19
12882.385254,13.09
12882.568359,14.63
12882.751465,16.02
12882.934570,16.60
12883.117676,18.60
12883.300781,18.80
12883.483887,13.44
12883.666992,9.95
12883.850098,9.17
12884.033203,14.88
12884.216309,15.93
12884.399414,12.67
12884.582520,1.60
12884.765625,7.23
12884.948730,8.66
12885.131836,10.60
12885.314941,12.04
12885.498047,9.46
12885.681152,6.69
12885.864258,9.89
12886.047363,15.73
12886.230469,13.88
12886.413574,2.18
12886.596680,13.24
12886.779785,15.93
12886.962891,18.37
12887.145996,12.07
12887.329102,14.06
12887.512207,11.37
12887.695312,5.49
12887.878418,12.96
12888.061523,12.24
12888.244629,8.77
12888.427734,15.78
12888.610840,-28.88
12888.793945,16.11
12888.977051,8.89
12889.160156,12.29
12889.343262,10.30
12889.526367,3.79
12889.709473,1.22
12889.892578,13.70
12890.075684,12.12
12890.258789,12.92
12890.441895,13.96
12890.625000,12.62
12890.808105,8.32
12890.991211,4.60
12891.174316,15.09
12891.357422,15.26
12891.540527,-0.23
12891.723633,7.18
12891.906738,8.00
12892.089844,6.50
12892.272949,11.12
12892.456055,14.56
12892.639160,10.11
12892.822266,7.80
12893.005371,6.13
12893.188477,8.26
12893.371582,10.68
12893.554688,4.98
12893.737793,9.23
12893.920898,11.89
12894.104004,-3.39
12894.287109,4.72
12894.470215,-1.84
12894.653320,9.46
12894.836426,6.44
12895.019531,8.21
12895.202637,10.00
12895.385742,14.08
12895.568848,13.26
12895.751953,17.63
12895.935059,18.71
12896.118164,5.31
12896.301270,9.60
12896.484375,2.78
12896.667480,14.35
12896.850586,5.62
12897.033691,1.85
12897.216797,7.39
12897.399902,13.52
12897.583008,13.69
12897.766113,13.32
12897.949219,1.73
12898.132324,12.81
12898.315430,6.68
12898.498535,14.75
12898.681641,11.16
12898.864746,11.00
12899.047852,16.21
12899.230957,16.80
12899.414062,7.87
12899.597168,12.48
12899.780273,10.01
12899.963379,7.53
12900.146484,0.51
12900.329590,10.76
12900.512695,10.93
12900.695801,7.65
12900.878906,8.74
12901.062012,4.20
12901.245117,3.06
12901.428223,5.36
12901.611328,6.99
12901.794434,1.31
12901.977539,14.26
12902.160645,14.56
12902.343750,8.56
12902.526855,0.72
12902.709961,8.91
12902.893066,14.33
12903.076172,15.11
12903.259277,14.41
12903.442383,-3.47
12903.625488,16.03
12903.808594,12.54
12903.991699,9.08
12904.174805,9.11
12904.357910,9.85
12904.541016,16.62
12904.724121,17.61
12904.907227,15.21
12905.090332,13.60
12905.273438,8.10
12905.456543,16.37
12905.639648,16.16
12905.822754,13.47
12906.005859,13.70
12906.188965,9.98
12906.372070,11.71
12906.555176,14.74
12906.738281,3.19
12906.921387,4.33
12907.104492,5.49
12907.287598,8.59
12907.470703,9.37
12907.653809,18.61
12907.836914,16.67
12908.020020,9.01
12908.203125,9.18
12908.386230,2.64
12908.569336,8.57
12908.752441,8.52
12908.935547,7.45
12909.118652,7.47
12909.301758,1.80
12909.484863,12.62
12909.667969,16.85
12909.851074,12.73
12910.034180,12.63
12910.217285,-18.03
12910.400391,12.16
12910.583496,-1.74
12910.766602,11.49
12910.949707,0.68
12911.132812,14.19
12911.315918,15.00
12911.499023,8.77
12911.682129,8.52
12911.865234,13.13
12912.048340,17.15
12912.231445,13.78
12912.414551,13.77
12912.597656,13.91
12912.780762,7.94
12912.963867,8.95
12913.146973,4.97
12913.330078,11.77
12913.513184,-1.06
12913.696289,10.39
12913.879395,7.28
12914.062500,7.06
12914.245605,10.65
12914.428711,8.56
12914.611816,7.02
12914.794922,9.56
12914.978027,8.42
12915.161133,12.00
12915.344238,10.24
12915.527344,-2.08
12915.710449,8.90
12915.893555,2.31
12916.076660,11.90
12916.259766,12.83
12916.442871,2.98
12916.625977,14.38
12916.809082,9.15
12916.992188,2.88
12917.175293,6.82
12917.358398,-6.60
12917.541504,11.93
12917.724609,14.69
12917.907715,12.95
12918.090820,15.03
12918.273926,16.84
12918.457031,13.18
12918.640137,4.88
12918.823242,9.49
12919.006348,-1.03
12919.189453,8.37
12919.372559,10.96
12919.555664,16.94
12919.738770,16.38
12919.921875,7.80
12920.104980,15.32
12920.288086,16.50
12920.471191,8.96
12920.654297,-2.49
12920.837402,9.33
12921.020508,13.45
12921.203613,12.98
12921.386719,4.31
12921.569824,13.86
12921.752930,16.83
12921.936035,-1.10
12922.119141,13.28
12922.302246,11.11
12922.485352,11.88
12922.668457,12.13
12922.851562,8.86
12923.034668,3.72
12923.217773,9.53
12923.400879,6.28
12923.583984,-3.30
12923.767090,13.49
12923.950195,13.62
12924.133301,0.44
12924.316406,10.34
12924.499512,13.02
12924.682617,10.94
12924.865723,-3.11
12925.048828,6.70
12925.231934,12.28
12925.415039,12.04
12925.598145,2.18
12925.781250,8.39
12925.964355,4.20
12926.147461,7.19
12926.330566,10.44
12926.513672,3.76
12926.696777,10.49
12926.879883,10.70
12927.062988,-3.58
12927.246094,10.83
12927.429199,3.76
12927.612305,10.98
12927.795410,8.40
12927.978516,11.25
12928.161621,13.49
12928.344727,-5.45
12928.527832,-3.61
12928.710938,14.09
12928.894043,12.61
12929.077148,7.13
12929.260254,9.71
12929.443359,5.44
12929.626465,9.50
12929.809570,2.70
12929.992676,14.60
12930.175781,14.38
12930.358887,14.21
12930.541992,18.03
12930.725098,10.42
12930.908203,9.93
12931.091309,3.05
12931.274414,11.61
12931.457520,10.13
12931.640625,6.55
12931.823730,1.78
12932.006836,12.46
12932.189941,11.20
12932.373047,-7.06
12932.556152,5.03
12932.739258,5.49
12932.922363,12.35
12933.105469,14.12
12933.288574,7.52
12933.471680,15.42
12933.654785,16.22
12933.837891,14.12
12934.020996,4.97
12934.204102,8.64
12934.387207,10.81
12934.570312,1.38
12934.753418,11.92
12934.936523,13.96
12935.119629,12.33
12935.302734,16.25
12935.485840,12.08
12935.668945,12.02
12935.852051,10.85
12936.035156,-4.67
12936.218262,10.42
12936.401367,12.63
12936.584473,16.51
12936.767578,17.19
12936.950684,9.75
12937.133789,10.93
12937.316895,10.05
12937.500000,7.42
12937.683105,3.14
12937.866211,11.11
12938.049316,11.55
12938.232422,10.63
12938.415527,10.97
12938.598633,18.10
12938.781738,17.03
12938.964844,8.16
12939.147949,18.69
12939.331055,16.45
12939.514160,10.26
12939.697266,13.78
12939.880371,3.30
12940.063477,12.36
12940.246582,15.05
12940.429688,6.62
12940.612793,8.75
12940.795898,7.46
12940.979004,8.83
12941.162109,6.43
12941.345215,13.32
12941.528320,11.61
12941.711426,0.46
12941.894531,10.83
12942.077637,8.99
12942.260742,2.72
12942.443848,10.47
12942.626953,13.33
12942.810059,15.27
12942.993164,15.68
12943.176270,11.88
12943.359375,11.03
12943.542480,2.88
12943.725586,12.05
12943.908691,12.66
12944.091797,7.80
12944.274902,11.18
12944.458008,9.86
12944.641113,17.77
12944.824219,9.86
12945.007324,11.04
12945.190430,11.76
12945.373535,12.80
12945.556641,11.79
12945.739746,12.00
12945.922852,4.68
12946.105957,4.74
12946.289062,5.74
12946.472168,0.54
12946.655273,11.53
12946.838379,12.08
12947.021484,10.04
12947.204590,6.02
12947.387695,8.94
12947.570801,14.68
12947.753906,0.32
12947.937012,15.29
12948.120117,15.89
12948.303223,19.14
12948.486328,19.44
12948.669434,12.58
12948.852539,11.76
12949.035645,10.81
12949.218750,12.39
12949.401855,3.48
12949.584961,14.46
12949.768066,-4.14
12949.951172,12.66
12950.134277,5.95
12950.317383,2.71
12950.500488,12.59
12950.683594,16.59
12950.866699,-18.46
12951.049805,13.94
12951.232910,3.06
12951.416016,9.00
12951.599121,3.53
12951.782227,2.04
12951.965332,11.34
12952.148438,13.09
12952.331543,9.26
12952.514648,14.54
12952.697754,11.81
12952.880859,9.94
12953.063965,13.62
12953.247070,8.57
12953.430176,-2.71
12953.613281,9.82
12953.796387,4.83
12953.979492,11.81
12954.162598,11.88
12954.345703,8.09
12954.528809,14.18
12954.711914,6.92
12954.895020,-1.15
12955.078125,4.87
12955.261230,12.61
12955.444336,13.29
12955.627441,10.51
12955.810547,7.81
12955.993652,-2.26
12956.176758,6.94
12956.359863,11.57
12956.542969,10.72
12956.726074,9.45
12956.909180,-6.74
12957.092285,1.18
